,year,adult,id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,genres,budget,revenue,best_picture_winner
504,2020,False,664413,pl,365 dni,"A woman falls victim to a dominant mafia boss, who imprisons her and gives her one year to fall in love with him.",4.0466,2020-02-07,365 days,7.009,9338,"[""'Romance'"", "" 'Drama'""]",0,9458590,False
505,2020,False,464052,en,Wonder Woman 1984,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,6.9862,2020-12-16,wonder woman 1984,6.392,8815,"[""'Action'"", "" 'Adventure'"", "" 'Fantasy'""]",200000000,169601036,False
506,2020,False,38700,en,Bad Boys for Life,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",6.4325,2020-01-15,bad boys for life,7.128,8539,"[""'Thriller'"", "" 'Action'"", "" 'Crime'""]",90000000,426505244,False
507,2020,False,337401,en,Mulan,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",5.9291,2020-09-04,mulan,6.844,6912,"[""'Adventure'"", "" 'Fantasy'"", "" 'Action'""]",200000000,69965374,False
508,2020,False,508439,en,Onward,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",8.1942,2020-02-29,onward,7.654,6402,"[""'Family'"", "" 'Comedy'"", "" 'Adventure'"", "" 'Animation'"", "" 'Fantasy'""]",200000000,141888276,False
509,2020,False,545609,en,Extraction,A hardened gun-for-hire's latest mission becomes a soul-searching race to survive when he's sent into Bangladesh to rescue a drug lord's kidnapped son.,5.2792,2020-04-23,extraction,7.304,6382,"[""'Action'"", "" 'Thriller'""]",65000000,0,False
510,2020,False,497582,en,Enola Holmes,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",21.0003,2020-09-23,enola holmes,7.2,6317,"[""'Adventure'"", "" 'Mystery'"", "" 'Crime'""]",21000000,0,False
511,2020,False,522627,en,The Gentlemen,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",8.9961,2020-01-01,the gentlemen,7.668,6275,"[""'Comedy'"", "" 'Crime'""]",22000000,115171795,False
512,2020,False,570670,en,The Invisible Man,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",5.0005,2020-02-26,the invisible man,7.1,6046,"[""'Thriller'"", "" 'Science Fiction'"", "" 'Horror'""]",7000000,144492724,False
513,2020,False,613504,en,After We Collided,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,6.6678,2020-09-02,after we collided,7.163,5413,"[""'Romance'"", "" 'Drama'""]",14000000,47990414,False
514,2020,False,338762,en,Bloodshot,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",6.6694,2020-03-05,bloodshot,6.696,5123,"[""'Action'"", "" 'Science Fiction'"", "" 'Adventure'""]",42000000,39861118,False
515,2020,False,583083,en,The Kissing Booth 2,"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.",5.7532,2020-07-24,the kissing booth 2,7.619,5076,"[""'Comedy'"", "" 'Romance'""]",0,0,False
516,2020,False,524047,en,Greenland,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.",6.7132,2020-07-29,greenland,7.125,4827,"[""'Action'"", "" 'Adventure'"", "" 'Thriller'"", "" 'Science Fiction'""]",34000000,52300000,False
517,2020,False,547016,en,The Old Guard,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,3.5436,2020-07-09,the old guard,7.118,4597,"[""'Action'"", "" 'Fantasy'""]",70000000,0,False
518,2020,False,635302,ja,劇場版「鬼滅の刃」無限列車編,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",12.8739,2020-10-16,demon slayer -kimetsu no yaiba- the movie: mugen train,8.2,4310,"[""'Animation'"", "" 'Action'"", "" 'Fantasy'"", "" 'Thriller'""]",15700000,523542183,False
519,2020,False,590223,en,Love and Monsters,"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.",6.2685,2020-10-16,love and monsters,7.3,4273,"[""'Comedy'"", "" 'Adventure'"", "" 'Science Fiction'"", "" 'Action'""]",30000000,1122066,False
520,2020,False,529203,en,The Croods: A New Age,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",7.2615,2020-11-25,the croods: a new age,7.458,4004,"[""'Animation'"", "" 'Family'"", "" 'Adventure'"", "" 'Fantasy'"", "" 'Comedy'""]",65000000,215905815,False
521,2020,False,481848,en,The Call of the Wild,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",6.0781,2020-02-19,the call of the wild,7.532,3866,"[""'Adventure'"", "" 'Family'"", "" 'Drama'""]",109000000,111200000,False
522,2020,False,448119,en,Dolittle,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",5.467,2020-01-02,dolittle,6.588,3763,"[""'Family'"", "" 'Comedy'"", "" 'Fantasy'"", "" 'Adventure'""]",175000000,251410631,False
523,2020,False,340102,en,The New Mutants,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",5.4868,2020-04-02,the new mutants,6.084,3587,"[""'Science Fiction'"", "" 'Horror'"", "" 'Action'""]",67000000,49169594,False
524,2020,False,580175,da,Druk,Four stagnant high school teachers decide to test out a theory that maintaining a constant level of intoxication will improve their overall lives.,5.8584,2020-09-24,another round,7.6,3573,"[""'Comedy'"", "" 'Drama'""]",5150000,21700000,False
525,2020,False,499932,en,The Devil All the Time,"In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.",2.7061,2020-09-11,the devil all the time,7.193,3516,"[""'Crime'"", "" 'Drama'"", "" 'Thriller'""]",0,0,False
526,2020,False,582014,en,Promising Young Woman,"A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.",4.3041,2020-12-13,promising young woman,7.402,3489,"[""'Thriller'"", "" 'Crime'"", "" 'Drama'""]",10000000,20379604,False
527,2020,False,514847,en,The Hunt,"Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",4.0836,2020-03-11,the hunt,6.627,3471,"[""'Action'"", "" 'Thriller'"", "" 'Horror'""]",14000000,10550350,False
528,2020,False,600354,en,The Father,"A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",6.7765,2020-12-23,the father,8.101,3452,"[""'Drama'""]",6000000,21029340,False
529,2020,False,587792,en,Palm Springs,"When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other.",6.3004,2020-07-10,palm springs,7.333,3449,"[""'Comedy'"", "" 'Romance'"", "" 'Science Fiction'""]",5000000,1818417,False
530,2020,False,458576,en,Monster Hunter,"A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",4.1047,2020-12-03,monster hunter,6.543,3439,"[""'Action'"", "" 'Fantasy'"", "" 'Adventure'""]",60000000,42145959,False
531,2020,False,443791,en,Underwater,"After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.",2.9107,2020-01-08,underwater,6.283,3299,"[""'Horror'"", "" 'Science Fiction'"", "" 'Action'"", "" 'Adventure'""]",50000000,40882928,False
532,2020,False,556984,en,The Trial of the Chicago 7,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,3.168,2020-09-25,the trial of the chicago 7,7.671,3216,"[""'Drama'"", "" 'History'""]",35000000,107423,False
533,2020,False,516486,en,Greyhound,"A first-time captain leads a convoy of allied ships carrying thousands of soldiers across the treacherous waters of the ""Black Pit"" to the front lines of WWII. With no air cover protection for 5 days, the captain and his convoy must battle the surrounding enemy Nazi U-boats in order to give the allies a chance to win the war.",8.7151,2020-07-09,greyhound,7.416,3149,"[""'War'"", "" 'Action'"", "" 'Drama'""]",50300000,0,False
534,2020,False,605116,en,Project Power,"An ex-soldier, a teen and a cop collide in New Orleans as they hunt for the source behind a dangerous new pill that grants users temporary superpowers.",4.0419,2020-08-14,project power,6.431,2965,"[""'Action'"", "" 'Crime'"", "" 'Science Fiction'""]",0,0,False
535,2020,False,342470,en,All the Bright Places,Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,5.7268,2020-02-28,all the bright places,7.637,2950,"[""'Romance'"", "" 'Drama'""]",0,0,False
536,2020,False,400160,en,The SpongeBob Movie: Sponge on the Run,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",5.78,2020-08-14,the spongebob movie: sponge on the run,7.4,2918,"[""'Family'"", "" 'Comedy'"", "" 'Adventure'"", "" 'Animation'""]",60000000,4700000,False
537,2020,False,531219,en,Roald Dahl's The Witches,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",6.6848,2020-10-26,roald dahl's the witches,6.349,2912,"[""'Comedy'"", "" 'Fantasy'"", "" 'Family'"", "" 'Horror'""]",0,29303571,False
538,2020,False,546121,en,Run,"Chloe, a teenager who is confined to a wheelchair, is homeschooled by her mother, Diane. Chloe soon becomes suspicious of her mother and begins to suspect that she may be harboring a dark secret.",5.7462,2020-11-20,run,7.231,2747,"[""'Thriller'"", "" 'Horror'"", "" 'Drama'""]",1700000,5184368,False
539,2020,False,740985,en,Borat Subsequent Moviefilm,"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.",2.7326,2020-10-23,borat subsequent moviefilm,6.437,2717,"[""'Comedy'""]",0,0,False
540,2020,False,502033,en,Sound of Metal,"Metal drummer Ruben begins to lose his hearing. When a doctor tells him his condition will worsen, he thinks his career and life is over. His girlfriend Lou checks the former addict into a rehab for the deaf hoping it will prevent a relapse and help him adapt to his new life. After being welcomed and accepted just as he is, Ruben must choose between his new normal and the life he once knew.",3.6134,2020-11-20,sound of metal,7.705,2708,"[""'Drama'"", "" 'Music'""]",0,516520,False
541,2020,False,539885,en,Ava,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,4.3367,2020-07-02,ava,5.829,2672,"[""'Action'"", "" 'Thriller'"", "" 'Crime'""]",0,2987741,False
542,2020,False,565426,en,To All the Boys: P.S. I Still Love You,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,3.8839,2020-02-03,to all the boys: p.s. i still love you,6.822,2639,"[""'Romance'"", "" 'Comedy'""]",0,0,False
543,2020,False,539537,en,Fantasy Island,"A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios.",3.7901,2020-02-12,fantasy island,5.771,2566,"[""'Adventure'"", "" 'Fantasy'"", "" 'Horror'"", "" 'Mystery'""]",7000000,49500000,False
544,2020,False,581392,ko,반도,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,6.4087,2020-07-15,peninsula,6.743,2487,"[""'Horror'"", "" 'Action'"", "" 'Thriller'"", "" 'Adventure'""]",17000000,42698327,False
545,2020,False,457335,en,Guns Akimbo,"An ordinary guy suddenly finds himself forced to fight a gladiator-like battle for a dark website that streams the violence for viewers. In order to survive and rescue his kidnapped ex-girlfriend, he must battle Nix, a heavily armed and much more experienced fighter.",4.8224,2020-02-27,guns akimbo,6.431,2452,"[""'Action'"", "" 'Comedy'"", "" 'Crime'"", "" 'Thriller'""]",15000000,835102,False
546,2020,False,696374,en,Gabriel's Inferno,"An intriguing and sinful exploration of seduction, forbidden love, and redemption, Gabriel's Inferno is a captivating and wildly passionate tale of one man's escape from his own personal hell as he tries to earn the impossible--forgiveness and love.",2.1988,2020-05-29,gabriel's inferno,8.403,2437,"[""'Romance'"", "" 'Drama'""]",0,0,False
547,2020,False,581600,en,Spenser Confidential,"Spenser, a former Boston patrolman who just got out from prison, teams up with Hawk, an aspiring fighter, to unravel the truth behind the death of two police officers.",7.4413,2020-03-06,spenser confidential,6.516,2416,"[""'Comedy'"", "" 'Action'"", "" 'Thriller'""]",0,0,False
548,2020,False,625568,en,Unhinged,"Rachel is a divorced single mother whose bad day gets even worse. She's running late to drop her son off at school when she honks her horn impatiently at a fellow driver during rush-hour traffic. After an exchange of words, she soon realizes that the mysterious man is following her and her young son in his truck. A case of road rage quickly escalates, at horrifyingly psychotic proportions, into full-blown terror as Rachel discovers the psychopath's sinister plan for revenge. He is single-mindedly determined to teach her a deadly lesson.",6.042,2020-07-16,unhinged,6.439,2405,"[""'Action'"", "" 'Thriller'"", "" 'Horror'""]",33000000,39238300,False
549,2020,False,615665,en,Holidate,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",9.2707,2020-10-27,holidate,7.0,2278,"[""'Comedy'"", "" 'Romance'""]",0,0,False
550,2020,False,446893,en,Trolls World Tour,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",5.7435,2020-03-11,trolls world tour,7.256,2219,"[""'Family'"", "" 'Animation'"", "" 'Comedy'"", "" 'Fantasy'"", "" 'Adventure'"", "" 'Music'""]",90000000,49276818,False
551,2020,False,500840,en,I'm Thinking of Ending Things,Nothing is as it seems when a woman experiencing misgivings about her new boyfriend joins him on a road trip to meet his parents at their remote farm.,3.2057,2020-08-28,i'm thinking of ending things,6.571,2080,"[""'Mystery'"", "" 'Thriller'"", "" 'Horror'""]",0,0,False
552,2020,False,614696,ko,#살아있다,"As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out.",5.7478,2020-06-24,#alive,7.2,1954,"[""'Action'"", "" 'Horror'"", "" 'Science Fiction'""]",6300000,13416285,False
553,2020,False,447362,en,Life in a Year,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",3.458,2020-11-27,life in a year,8.241,1941,"[""'Drama'"", "" 'Romance'""]",0,0,False
554,2020,False,614911,en,The Midnight Sky,A lone scientist in the Arctic races to contact a crew of astronauts returning home to a mysterious global catastrophe.,3.1137,2020-12-10,the midnight sky,5.732,1929,"[""'Science Fiction'"", "" 'Drama'""]",0,70018,False
555,2020,False,556678,en,Emma.,"In 1800s England, a well-meaning but selfish young woman meddles in the love lives of her friends.",3.4237,2020-02-13,emma.,7.0,1862,"[""'Comedy'"", "" 'Romance'""]",10000000,25200000,False
556,2020,False,581032,en,News of the World,"A Texan traveling across the wild West bringing the news of the world to local townspeople, agrees to help rescue a young girl who was kidnapped.",5.7822,2020-12-25,news of the world,6.946,1851,"[""'Drama'"", "" 'Western'"", "" 'Adventure'""]",38000000,12700000,False
557,2020,False,553604,en,Honest Thief,"A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.",7.3181,2020-09-03,honest thief,6.484,1820,"[""'Thriller'"", "" 'Action'"", "" 'Crime'""]",0,31220247,False
558,2020,False,385103,en,Scoob!,"In Scooby-Doo’s greatest adventure yet, see the never-before told story of how lifelong friends Scooby and Shaggy first met and how they joined forces with young detectives Fred, Velma, and Daphne to form the famous Mystery Inc. Now, with hundreds of cases solved, Scooby and the gang face their biggest, toughest mystery ever: an evil plot to unleash the ghost dog Cerberus upon the world. As they race to stop this global “dogpocalypse,” the gang discovers that Scooby has a secret legacy and an epic destiny greater than anyone ever imagined.",6.7181,2020-07-08,scoob!,7.005,1764,"[""'Animation'"", "" 'Comedy'"", "" 'Family'"", "" 'Mystery'""]",90000000,28600000,False
559,2020,False,623491,en,The Babysitter: Killer Queen,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",3.1005,2020-09-10,the babysitter: killer queen,6.339,1764,"[""'Comedy'"", "" 'Horror'""]",0,0,False
560,2020,False,551804,en,Freaky,"A mystical, ancient dagger causes a notorious serial killer to magically switch bodies with a 17-year-old girl.",3.8529,2020-11-12,freaky,6.559,1742,"[""'Horror'"", "" 'Comedy'""]",5000000,15100000,False
561,2020,False,617505,en,Hubie Halloween,"Hubie Dubois, despite his devotion to his hometown of Salem, Massachusetts (and its legendary Halloween celebration), is a figure of mockery for kids and adults alike. But this year, something really is going bump in the night, and it’s up to Hubie to save Halloween.",4.5011,2020-10-07,hubie halloween,5.913,1721,"[""'Comedy'"", "" 'Mystery'"", "" 'Horror'""]",14000000,0,False
562,2020,False,614560,en,Mank,1930s Hollywood is reevaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane.,5.5984,2020-11-13,mank,6.685,1709,"[""'Drama'"", "" 'History'""]",25000000,122252,False
563,2020,False,656690,en,The Social Dilemma,"This documentary-drama hybrid explores the dangerous human impact of social networking, with tech experts sounding the alarm on their own creations.",2.8153,2020-01-26,the social dilemma,7.44,1699,"[""'Documentary'"", "" 'Drama'""]",0,0,False
564,2020,False,475430,en,Artemis Fowl,Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.,3.0324,2020-05-29,artemis fowl,5.541,1694,"[""'Adventure'"", "" 'Fantasy'"", "" 'Science Fiction'"", "" 'Family'"", "" 'Action'""]",125000000,0,False
565,2020,False,548473,en,Color Out of Space,"The Gardner family moves to a remote farmstead in rural New England to escape the hustle of the 21st century. They are busy adapting to their new life when a meteorite crashes into their front yard, melts into the earth, and infects both the land and the properties of space-time with a strange, otherworldly colour. To their horror, the family discovers this alien force is gradually mutating every life form that it touches—including them.",2.9765,2020-01-24,color out of space,6.053,1595,"[""'Horror'"", "" 'Science Fiction'"", "" 'Mystery'"", "" 'Thriller'""]",6000000,1023510,False
566,2020,False,597219,en,The Half of It,"Shy, straight-A student Ellie is hired by sweet but inarticulate jock Paul, who needs help wooing the most popular girl in school. But their new and unlikely friendship gets tricky when Ellie discovers she has feelings for the same girl.",3.2836,2020-05-01,the half of it,7.1,1552,"[""'Comedy'"", "" 'Romance'"", "" 'Drama'""]",0,0,False
567,2020,False,724089,en,Gabriel's Inferno: Part II,"Professor Gabriel Emerson finally learns the truth about Julia Mitchell's identity, but his realization comes a moment too late. Julia is done waiting for the well-respected Dante specialist to remember her and wants nothing more to do with him. Can Gabriel win back her heart before she finds love in another's arms?",1.1054,2020-07-31,gabriel's inferno: part ii,8.369,1534,"[""'Romance'"", "" 'Drama'""]",0,0,False
568,2020,False,618344,en,Justice League Dark: Apokolips War,"Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.",2.9587,2020-05-05,justice league dark: apokolips war,8.212,1522,"[""'Animation'"", "" 'Action'"", "" 'Adventure'"", "" 'Fantasy'""]",0,0,False
569,2020,False,542224,en,Gretel & Hansel,"A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil.",11.5635,2020-01-30,gretel & hansel,6.0,1506,"[""'Horror'"", "" 'Fantasy'""]",5000000,22304357,False
570,2020,False,531454,en,Eurovision Song Contest: The Story of Fire Saga,"Two small-town singers chase their pop star dreams at a global music competition, where high stakes, scheming rivals and onstage mishaps test their bond.",4.1838,2020-06-26,eurovision song contest: the story of fire saga,6.421,1501,"[""'Comedy'"", "" 'Music'""]",0,0,False
571,2020,False,667520,ja,泣きたい私は猫をかぶる,"A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur.",5.5038,2020-06-18,a whisker away,7.882,1449,"[""'Animation'"", "" 'Drama'"", "" 'Romance'"", "" 'Fantasy'""]",0,0,False
572,2020,False,664767,en,Mortal Kombat Legends: Scorpion's Revenge,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.",4.2875,2020-04-12,mortal kombat legends: scorpion's revenge,8.091,1426,"[""'Animation'"", "" 'Action'"", "" 'Fantasy'""]",0,0,False
573,2020,False,502425,en,Escape from Pretoria,"South Africa, 1978. Tim Jenkin and Stephen Lee, two white political activists from the African National Congress imprisoned by the apartheid regime, put a plan in motion to escape from the infamous Pretoria Prison.",2.7549,2020-03-06,escape from pretoria,7.186,1419,"[""'Drama'"", "" 'History'"", "" 'Thriller'""]",0,2431995,False
574,2020,False,636565,it,L'incredibile storia dell'Isola delle Rose,"In 1968, engineer Giorgio Rosa established the independent state called ""The Isle of Roses"" off the coast of Rimini, built on a platform outside the territorial waters, with Esperanto as the official language. The Italian authorities did not take it well because the micronation was seen as an expedient to not pay taxes on the revenues obtained thanks to the arrival of numerous tourists and curious people.",3.8178,2020-12-09,rose island,7.033,1369,"[""'Comedy'"", "" 'Adventure'""]",8000000,0,False
575,2020,False,560050,en,Over the Moon,"Fueled by memories of her mother, resourceful Fei Fei builds a rocket to the moon on a mission to prove the existence of a legendary moon goddess.",7.4503,2020-10-16,over the moon,7.191,1351,"[""'Animation'"", "" 'Adventure'"", "" 'Family'"", "" 'Fantasy'""]",0,0,False
576,2020,False,836466,en,Return,"A single man has worked most of his life in a supermarket. One night, he unexpectedly meets with his father, and the two are faced with the question of the reasons for their separation.",0.0801,2020-06-10,return,6.4,1346,"[""'Animation'""]",0,0,False
577,2020,False,474764,en,The Lodge,"When a father is forced to abruptly depart for work, he leaves his children, Aidan and Mia, at their holiday home in the care of his new girlfriend, Grace. Isolated and alone, a blizzard traps them inside the lodge as terrifying events summon specters from Grace's dark past.",3.9447,2020-01-16,the lodge,6.109,1342,"[""'Horror'"", "" 'Drama'"", "" 'Mystery'"", "" 'Thriller'""]",0,2679585,False
578,2020,False,592834,en,My Spy,"A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl, having been sent undercover to surveil her family.",11.7339,2020-01-09,my spy,6.871,1324,"[""'Family'"", "" 'Action'"", "" 'Comedy'""]",18000000,10200000,False
579,2020,False,441130,en,Wolfwalkers,"In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",8.3493,2020-10-26,wolfwalkers,8.206,1304,"[""'Animation'"", "" 'Family'"", "" 'Adventure'"", "" 'Fantasy'""]",12000000,1310720,False
580,2020,False,529485,en,The Way Back,"A former basketball all-star, who has lost his wife and family foundation in a struggle with addiction, attempts to regain his soul and salvation by becoming the coach of a disparate ethnically mixed high school basketball team at his alma mater.",2.4811,2020-03-05,the way back,6.643,1281,"[""'Drama'""]",23000000,14590514,False
581,2020,False,555974,en,Brahms: The Boy II,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms.",2.8264,2020-02-20,brahms: the boy ii,5.882,1269,"[""'Horror'"", "" 'Mystery'"", "" 'Thriller'""]",10000000,20311536,False
582,2020,False,520172,en,Happiest Season,A young woman's plans to propose to her girlfriend while at her family's annual holiday party are upended when she discovers her partner hasn't yet come out to her conservative parents.,5.0748,2020-11-26,happiest season,7.128,1269,"[""'Romance'"", "" 'Comedy'""]",0,1401954,False
583,2020,False,641662,en,Pieces of a Woman,"When a young mother's home birth ends in unfathomable tragedy, she begins a year-long odyssey of mourning that fractures relationships with loved ones in this deeply personal story of a woman learning to live alongside her loss.",2.3757,2020-12-30,pieces of a woman,7.0,1265,"[""'Drama'""]",0,0,False
584,2020,False,593402,it,Tolo Tolo,"Checco is a young Apulian entrepreneur dreamer who has opened a sushi restaurant in his Apulia. However, after one month, the restaurant went bankrupt and he chose to emigrate to Africa to escape from debt. Here he adapts to being a waiter in a resort in Kenya, but at the outbreak of a civil war he decides to embark on a stowaway trip on a boat for migrants to Europe and chooses to do it with his African friends. However, he would not like to return to Italy, but rather to go to Liechtenstein where banking secrecy is in force and there is a lower tax burden than in Italy.",3.951,2020-01-01,tolo tolo,6.117,1262,"[""'Comedy'"", "" 'Drama'"", "" 'Family'""]",20000000,52186426,False
585,2020,False,522241,en,The Courier,Cold War spy Greville Wynne and his Russian source try to put an end to the Cuban Missile Crisis.,5.1142,2020-01-24,the courier,7.038,1241,"[""'Thriller'"", "" 'History'"", "" 'Drama'""]",0,26000000,False
586,2020,False,582596,en,The Wrong Missy,"A guy meets the woman of his dreams and invites her to his company's corporate retreat, but realizes he sent the invite to the wrong person.",4.0957,2020-05-13,the wrong missy,6.144,1229,"[""'Comedy'"", "" 'Romance'""]",0,0,False
